userId,cat_gender,cat_level,cat_method,cat_location_state,cat_user_agent,count_per_activetime_Submit_Downgrade,count_per_activetime_Thumbs_Down,count_per_activetime_Home,count_per_activetime_Downgrade,count_per_activetime_Roll_Advert,count_per_activetime_Logout,count_per_activetime_Save_Settings,count_per_activetime_About,count_per_activetime_Settings,count_per_activetime_Add_to_Playlist,count_per_activetime_Add_Friend,count_per_activetime_NextSong,count_per_activetime_Thumbs_Up,count_per_activetime_Help,count_per_activetime_Upgrade,count_per_activetime_Error,count_per_activetime_Submit_Upgrade,weely_page_std_Home,weely_page_std_Add_to_Playlist,weely_page_std_NextSong,weely_page_std_Thumbs_Up,daily_page_std_Home,daily_page_std_Logout,daily_page_std_Add_to_Playlist,daily_page_std_NextSong,daily_page_std_Thumbs_Up,interaction_timelength_Thumbs_Down,interaction_timelength_Home,interaction_timelength_Roll_Advert,interaction_timelength_Logout,interaction_timelength_Settings,interaction_timelength_Add_to_Playlist,interaction_timelength_Add_Friend,interaction_timelength_NextSong,interaction_timelength_Thumbs_Up,interaction_timelength_Help,num_uni_songs_per_time,num_uni_artists_per_time,num_uni_sessions_per_time,avg(Thumbs_Down_interaction_per_session),avg(Home_interaction_per_session),avg(Roll_Advert_interaction_per_session),avg(Logout_interaction_per_session),avg(Settings_interaction_per_session),avg(Add_to_Playlist_interaction_per_session),avg(Add_Friend_interaction_per_session),avg(NextSong_interaction_per_session),avg(Thumbs_Up_interaction_per_session),avg(Help_interaction_per_session),max(Thumbs_Down_interaction_per_session),max(Home_interaction_per_session),max(Roll_Advert_interaction_per_session),max(Logout_interaction_per_session),max(Settings_interaction_per_session),max(Add_to_Playlist_interaction_per_session),max(Add_Friend_interaction_per_session),max(NextSong_interaction_per_session),max(Thumbs_Up_interaction_per_session),max(Help_interaction_per_session),min(Thumbs_Down_interaction_per_session),min(Home_interaction_per_session),min(Roll_Advert_interaction_per_session),min(Logout_interaction_per_session),min(Settings_interaction_per_session),min(Add_to_Playlist_interaction_per_session),min(Add_Friend_interaction_per_session),min(NextSong_interaction_per_session),min(Thumbs_Up_interaction_per_session),min(Help_interaction_per_session),avg(sessiontime),max(sessiontime),min(sessiontime),avg_unique_songs_per_session,max_unique_songs_per_session_x,max_unique_songs_per_session_y,Churn
100009,M,free,PUT,CA,Windows NT 6.1; WOW64,0.0007151218676917276,0.018593168559984916,0.0829541366522404,0.015732681089218006,0.07508779610763139,0.027174630972285646,0.0028604874707669104,0.0028604874707669104,0.007866340544609003,0.0493434088707292,0.030035118443052556,1.7248739448724468,0.07937852731378175,0.010011706147684185,0.005005853073842092,0.0021453656030751824,0.0014302437353834552,8.298020417975776,4.240535680446853,148.47125743966166,7.698562017861332,4.300932888968975,1.5,2.1010201603710787,74.82529395454864,3.5885192427700905,974.5708333333333,1397.3919444444443,985.0108333333334,985.0652777777777,1337.525,1350.3352777777777,967.6380555555555,1398.3627777777776,1396.9669444444444,963.7444444444444,1.4967500690787858,1.1034330418483356,0.01787804669229319,2.3636363636363638,4.833333333333333,8.75,2.7142857142857144,1.2222222222222223,3.45,3.0,100.5,4.826086956521739,1.4,4.0,17.0,40.0,6.0,3.0,10.0,6.0,330,18.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,1.0,1.0,402.93,1386.45,0.0,98.83333333333333,322,6,0
100010,F,paid,GET,CT,iPhone; CPU iPhone OS 7_1_2 like Mac OS X,0.0,0.04107619634421852,0.04107619634421852,0.0,0.3012254398576025,0.013692065448072839,0.0,0.0,0.0,0.013692065448072839,0.04107619634421852,1.3144382830149925,0.054768261792291356,0.0,0.027384130896145678,0.0,0.0,0.7071067811865476,0.0,1.4142135623730951,1.4142135623730951,0.7071067811865476,0.0,0.0,1.4142135623730951,1.4142135623730951,70.54083333333332,69.14750000000001,72.56333333333333,0.0,0.0,0.0,69.00611111111111,73.02416666666666,70.10694444444445,0.0,1.3144382830149925,1.287054152118847,0.027384130896145678,1.5,1.5,11.0,1.0,0.0,1.0,1.5,48.0,2.0,0.0,2.0,2.0,12.0,1.0,0.0,1.0,2.0,49,3.0,0.0,1.0,1.0,10.0,1.0,0.0,1.0,1.0,47,1.0,0.0,210.375,222.56666666666666,198.18333333333334,48.0,49,47,1
100011,M,free,GET,OR,Windows NT 6.1; WOW64; rv:31.0,0.00162622486353263,0.013822911340027355,0.05529164536010942,0.01138357404472841,0.034150722134185234,0.020327810794157877,0.000813112431766315,0.00162622486353263,0.007318011885896835,0.01951469836239156,0.01951469836239156,0.8301877928334077,0.026832710248288396,0.00975734918119578,0.00325244972706526,0.0,0.002439337295298945,4.191828786034631,2.0976176963403033,65.30295698110608,2.690370836538197,3.4735226323034345,1.6787441193290353,2.0,53.029758279270844,1.983909634004895,1223.4233333333332,1228.1241666666667,1223.6497222222222,1222.9824999999998,1027.9538888888887,1159.6191666666666,1228.002777777778,1229.8283333333334,1227.4122222222222,1226.7175,0.7602601237015045,0.6252834600282963,0.016262248635326302,2.125,3.5789473684210527,3.230769230769231,2.0833333333333335,1.8,2.0,2.4,51.05,2.5384615384615383,2.0,4.0,12.0,13.0,6.0,4.0,8.0,5.0,212,9.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0,1.0,208.92583333333332,890.1666666666666,4.833333333333333,50.3,201,2,1
100012,M,paid,PUT,WI,Macintosh; Intel Mac OS X 10_9_4,0.0,0.002709839426959289,0.01490411684827609,0.0,0.032518073123511466,0.004064759140438933,0.0,0.0,0.0013549197134796445,0.006774598567398223,0.004064759140438933,0.15175100790972018,0.0013549197134796445,0.0013549197134796445,0.002709839426959289,0.0,0.0,1.3038404810405297,0.5773502691896258,18.58224959470731,0.0,1.3291601358251257,0.0,0.5773502691896258,18.58224959470731,0.0,546.0769444444444,737.5911111111111,738.0394444444445,542.7386111111111,0.0,546.7,546.901111111111,738.0458333333333,0.0,0.0,0.15175100790972018,0.14768624876928124,0.008129518280877867,1.0,1.8333333333333333,4.8,1.0,1.0,1.6666666666666667,1.0,22.4,1.0,1.0,1.0,4.0,10.0,1.0,1.0,2.0,1.0,41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0,1.0,72.28055555555557,165.38333333333333,0.0,22.4,41,2,1
100013,F,paid,PUT,OH,Windows NT 6.1,0.0,0.7955801104972375,0.0,0.0,1.591160220994475,0.0,0.0,0.0,0.0,0.0,0.0,15.911602209944752,1.591160220994475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0333333333333334,0.0,0.0,0.0,0.0,1.2302777777777778,0.11888888888888889,0.0,15.911602209944752,15.911602209944752,0.7955801104972375,1.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,20,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,20,2.0,0.0,75.41666666666667,75.41666666666667,75.41666666666667,20.0,20,20,1
100014,M,paid,GET,PA,Windows NT 6.1; WOW64,0.0,0.007003709372000726,0.042022256232004354,0.021011128116002177,0.007003709372000726,0.014007418744001451,0.0,0.0,0.007003709372000726,0.025680267697335994,0.007003709372000726,0.7750771705014137,0.03268397706933672,0.004669139581333817,0.0,0.0,0.0,11.313708498984761,0.7071067811865476,114.5512985522207,4.242640687119285,4.43471156521669,1.0,2.516611478423583,47.56048780237646,1.1547005383792517,414.02944444444444,427.7711111111111,418.15833333333336,63.87444444444444,54.55361111111111,425.4866666666667,62.8975,428.3377777777778,423.86611111111114,415.0944444444445,0.7423931934320769,0.6816943788747373,0.009338279162667634,1.5,4.5,1.0,3.0,1.5,3.6666666666666665,1.5,83.0,3.5,1.0,2.0,14.0,1.0,5.0,2.0,6.0,2.0,185,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25,2.0,1.0,348.975,794.4333333333333,87.75,80.5,179,25,1
100015,F,free,PUT,NC,Macintosh; Intel Mac OS X 10_9_4,0.0,0.004160175220417062,0.010400438051042654,0.0,0.04437520235111533,0.004853537757153238,0.0,0.000693362536736177,0.002773450146944708,0.0090137129775703,0.007626987904097947,0.26417112649648344,0.013173888197987363,0.002773450146944708,0.002080087610208531,0.000693362536736177,0.0,1.8708286933869707,0.752772652709081,53.708040100422316,2.627691364061218,0.7071067811865476,0.0,0.6900655593423543,33.270068167910864,1.555050423035156,570.9300000000001,1105.1141666666667,1027.03,1105.0352777777778,174.4486111111111,1364.3977777777777,493.73527777777775,1442.2469444444444,1441.9530555555555,538.2275000000001,0.2558507760556493,0.23990343771071723,0.0090137129775703,1.2,1.6666666666666667,6.4,1.0,1.3333333333333333,1.8571428571428572,2.2,31.75,1.9,1.0,2.0,3.0,20.0,1.0,2.0,3.0,3.0,124,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1.0,1.0,126.88076923076923,543.8166666666667,0.0,31.5,121,5,0
100016,M,free,GET,IL,X11; Linux x86_64,0.0,0.0,0.011662349077864538,0.005831174538932269,0.011662349077864538,0.0038874496926215125,0.0,0.0,0.0,0.011662349077864538,0.0038874496926215125,0.3168271499486533,0.01554979877048605,0.0,0.0019437248463107563,0.0,0.0019437248463107563,1.4142135623730951,1.7320508075688772,34.218659626973505,1.1547005383792517,0.5773502691896257,0.0,1.7320508075688772,29.219285868526402,1.1547005383792517,0.0,177.17055555555555,514.0788888888889,10.3425,0.0,391.68138888888893,224.9486111111111,514.4383333333333,393.24444444444447,0.0,0.3071085257170995,0.29155872694661344,0.011662349077864538,0.0,1.5,1.5,1.0,0.0,2.0,1.0,27.166666666666668,2.6666666666666665,0.0,0.0,2.0,2.0,1.0,0.0,4.0,1.0,79,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3,2.0,0.0,113.63333333333333,349.45,9.35,27.166666666666668,79,3,1
100017,M,paid,PUT,AL,iPhone; CPU iPhone OS 7_1_2 like Mac OS X,0.0,0.005226645243873816,0.010453290487747633,0.0,0.04181316195099053,0.001742215081291272,0.0,0.0,0.0,0.001742215081291272,0.005226645243873816,0.22126131532399154,0.015679935731621446,0.0,0.003484430162582544,0.0,0.0,0.0,0.0,34.64823227814083,2.1213203435596424,0.0,0.0,0.0,34.64823227814083,2.1213203435596424,2.122777777777778,4.380277777777778,573.7800000000001,0.0,0.0,0.0,1.925,573.9308333333333,572.4141666666667,0.0,0.22126131532399154,0.21603467008011773,0.003484430162582544,3.0,6.0,12.0,1.0,0.0,1.0,3.0,63.5,4.5,0.0,3.0,6.0,14.0,1.0,0.0,1.0,3.0,88,6.0,0.0,3.0,6.0,10.0,1.0,0.0,1.0,3.0,39,3.0,0.0,270.40833333333336,372.35,168.46666666666667,63.5,88,39,1
100018,M,free,GET,TX,Macintosh; Intel Mac OS X 10_10,0.0,0.015970826623367983,0.11179578636357587,0.0,0.2715040525972557,0.0798541331168399,0.0,0.0,0.0,0.015970826623367983,0.015970826623367983,1.9803825012976297,0.12776661298694386,0.0,0.04791247987010395,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,2.1213203435596424,0.0,18.384776310850235,0.0,0.0,61.785833333333336,62.068888888888885,59.497499999999995,0.0,0.0,0.0,62.60666666666667,58.96,0.0,1.948440848050894,1.8685867149340538,0.031941653246735965,1.0,3.5,8.5,2.5,0.0,1.0,1.0,62.0,4.0,0.0,1.0,4.0,10.0,4.0,0.0,1.0,1.0,75,4.0,0.0,1.0,3.0,7.0,1.0,0.0,1.0,1.0,49,4.0,0.0,258.6166666666667,303.26666666666665,213.96666666666667,61.5,75,48,1
100019,M,free,GET,WA,X11; Ubuntu; Linux x86_64; rv:31.0,0.0,0.002402606026670262,0.012813898808908064,0.0,0.031233878346713408,0.006406949404454032,0.0,0.0,0.000800868675556754,0.004805212053340524,0.006406949404454032,0.16097460378690756,0.008809555431124294,0.001601737351113508,0.003203474702227016,0.0,0.0,4.242640687119285,1.7320508075688772,55.44591959738787,2.362907813126304,1.5055453054181622,0.8944271909999159,1.0,16.44080290010193,0.983192080250175,105.97638888888888,1248.2763888888887,1248.4119444444443,1178.6766666666667,0.0,1247.1683333333335,1176.4352777777779,1248.6377777777777,1247.4266666666667,105.61222222222223,0.1569702604091238,0.149762442329113,0.004805212053340524,1.5,2.6666666666666665,6.5,1.6,1.0,1.5,2.0,33.5,1.8333333333333333,1.0,2.0,4.0,12.0,3.0,1.0,3.0,4.0,59,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,13,1.0,1.0,137.49999999999997,248.95,43.96666666666667,33.166666666666664,58,13,0
100020,M,free,PUT,WI,Macintosh; Intel Mac OS X 10_10,0.0,0.0017724045473992672,0.007089618189597069,0.0,0.012406831831794871,0.0017724045473992672,0.0,0.0008862022736996336,0.0,0.002658606821098901,0.0008862022736996336,0.08507541827516484,0.0035448090947985344,0.0,0.0,0.0,0.0,2.8284271247461903,0.7071067811865476,25.45584412271571,0.0,2.8284271247461903,0.0,0.7071067811865476,25.45584412271571,0.0,1125.5538888888889,1128.4105555555554,1127.5883333333334,0.9972222222222222,0.0,1123.9072222222223,0.0,1128.2572222222223,1120.1666666666667,0.0,0.08507541827516484,0.0841892160014652,0.0017724045473992672,1.0,4.0,7.0,2.0,0.0,1.5,1.0,48.0,2.0,0.0,1.0,6.0,9.0,2.0,0.0,2.0,1.0,66,2.0,0.0,1.0,2.0,5.0,2.0,0.0,1.0,1.0,30,2.0,0.0,379.4916666666667,534.6833333333333,224.3,48.0,66,30,0
100021,M,paid,GET,TX,Macintosh; Intel Mac OS X 10_9_4,0.0018826649959758036,0.007530659983903214,0.031063972433600758,0.012237322473842724,0.03200530493158866,0.009413324979879019,0.0,0.0,0.003765329991951607,0.013178654971830626,0.015061319967806429,0.6429300961257369,0.026357309943661252,0.0018826649959758036,0.003765329991951607,0.0,0.0028239974939637054,7.6681158050723255,3.492849839314596,187.11306742181318,8.12403840463596,2.5407785333546005,0.5163977794943223,1.4142135623730951,66.68168391467756,3.605551275463989,912.8716666666667,1061.7280555555556,628.7377777777779,927.4069444444444,517.0063888888889,1044.986388888889,1061.114722222222,1062.3238888888889,1045.6422222222222,89.86694444444444,0.6062181287042088,0.5469141813309709,0.008471992481891117,2.0,4.125,11.333333333333334,1.6666666666666667,1.3333333333333333,2.3333333333333335,2.2857142857142856,75.88888888888889,4.666666666666667,1.0,3.0,11.0,16.0,2.0,2.0,7.0,4.0,296,11.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,4,1.0,1.0,323.5,1260.1666666666667,12.85,74.55555555555556,287,4,0
100022,F,free,PUT,TX,Macintosh; Intel Mac OS X 10.9; rv:31.0,0.0013791592185683867,0.01241243296711548,0.056545527961303854,0.018618649450673222,0.03034150280850451,0.01654991062282064,0.0006895796092841934,0.003447898046420967,0.005516636874273547,0.035168560073493865,0.013791592185683868,1.2639994238179264,0.046201833822040954,0.006895796092841934,0.00206873882785258,0.00206873882785258,0.00206873882785258,6.372684764768387,4.817791102892602,173.41283433215406,8.467374361124502,1.8601075237738276,0.7302967433402215,1.622470667591151,54.166660351142745,2.6784161445672066,979.2855555555556,1352.728888888889,1128.4297222222224,1033.6272222222221,917.026388888889,1449.6533333333332,793.5575,1450.155,1405.3183333333334,747.8419444444445,1.1260835019610878,0.8530099766845473,0.017239490232104835,1.8,3.5652173913043477,3.142857142857143,1.6,1.1428571428571428,2.3181818181818183,1.8181818181818181,73.32,3.1904761904761907,1.0,4.0,8.0,16.0,3.0,2.0,12.0,5.0,341,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1.0,1.0,298.91066666666666,1359.9833333333333,15.883333333333333,72.16,329,5,0
